index,fips,year,temp,tempc
2696,1043,1966,58.833333333333336,14.90740740740741
2697,1043,1967,58.78333333333333,14.879629629629628
2698,1043,1968,58.00833333333333,14.449074074074073
2699,1043,1969,58.458333333333336,14.699074074074076
2700,1043,1970,59.50833333333333,15.282407407407408
2701,1043,1971,60.03333333333333,15.574074074074073
2702,1043,1972,60.05,15.583333333333334
2703,1043,1973,60.68333333333333,15.935185185185183
2704,1043,1974,60.30833333333333,15.726851851851851
2705,1043,1975,59.99166666666667,15.550925925925927
2706,1043,1976,57.75,14.305555555555555
2707,1043,1977,60.0,15.555555555555555
2708,1043,1978,58.9,14.944444444444445
2709,1043,1979,58.53333333333333,14.74074074074074
2710,1043,1980,59.73333333333333,15.40740740740741
2711,1043,1981,59.53333333333333,15.296296296296296
2712,1043,1982,60.425,15.791666666666666
2713,1043,1983,58.80833333333334,14.89351851851852
2714,1043,1984,60.09166666666667,15.606481481481485
2715,1043,1985,59.86666666666667,15.481481481481485
2716,1043,1986,61.6,16.444444444444443
2717,1043,1987,60.8,16.0
2718,1043,1988,59.55833333333333,15.310185185185183
2719,1043,1989,59.29166666666666,15.162037037037036
2720,1043,1990,62.325,16.84722222222222
2721,1043,1991,61.641666666666666,16.46759259259259
2722,1043,1992,59.516666666666666,15.287037037037036
2723,1043,1993,59.9,15.5
2724,1043,1994,60.55,15.86111111111111
2725,1043,1995,60.325,15.73611111111111
2726,1043,1996,59.40833333333333,15.226851851851851
2727,1043,1997,59.475,15.26388888888889
2728,1043,1998,62.69166666666667,17.050925925925927
2729,1043,1999,61.85833333333333,16.587962962962965
2730,1043,2000,61.016666666666666,16.120370370370367
2731,1043,2001,60.65833333333333,15.921296296296296
2732,1043,2002,61.08333333333333,16.157407407407405
2733,1043,2003,60.38333333333333,15.768518518518515
2734,1043,2004,60.96666666666667,16.092592592592595
2735,1043,2005,60.975,16.09722222222222
2736,1043,2006,61.6,16.444444444444443
2737,1043,2007,62.45,16.916666666666664
2738,1043,2008,60.458333333333336,15.810185185185189
2739,1043,2009,60.21666666666667,15.675925925925927
2740,1043,2010,60.266666666666666,15.703703703703702
2741,1043,2011,61.333333333333336,16.296296296296298
2742,1043,2012,62.79166666666666,17.10648148148148
2743,1043,2013,59.675,15.375
2744,1043,2014,59.06666666666666,15.037037037037036
2745,1043,2015,61.69166666666666,16.495370370370367
2746,1043,2016,63.016666666666666,17.23148148148148
2747,1043,2017,62.35833333333333,16.865740740740744
2748,1043,2018,61.925,16.625
2749,1043,2019,62.96666666666667,17.203703703703706
2750,1045,1895,63.98333333333333,17.76851851851852
2751,1045,1896,66.38333333333333,19.101851851851848
2752,1045,1897,66.25833333333334,19.03240740740741
2753,1045,1898,65.09166666666667,18.38425925925926
2754,1045,1899,65.45833333333333,18.58796296296296
2755,1045,1900,65.675,18.70833333333333
2756,1045,1901,63.66666666666666,17.59259259259259
2757,1045,1902,65.975,18.875
2758,1045,1903,64.05,17.805555555555557
2759,1045,1904,65.18333333333334,18.435185185185187
2760,1045,1905,65.23333333333333,18.462962962962965
2761,1045,1906,65.375,18.541666666666668
2762,1045,1907,65.925,18.84722222222222
2763,1045,1908,66.2,19.0
2764,1045,1909,66.06666666666666,18.925925925925924
2765,1045,1910,64.75833333333334,18.19907407407408
2766,1045,1911,67.60833333333333,19.78240740740741
2767,1045,1912,64.63333333333333,18.129629629629623
2768,1045,1913,66.03333333333333,18.907407407407405
2769,1045,1914,65.09166666666667,18.38425925925926
2770,1045,1915,65.75,18.75
2771,1045,1916,65.925,18.84722222222222
2772,1045,1917,64.36666666666666,17.98148148148148
2773,1045,1918,65.75833333333334,18.75462962962964
2774,1045,1919,66.66666666666667,19.259259259259263
2775,1045,1920,64.66666666666667,18.148148148148152
2776,1045,1921,67.80833333333334,19.89351851851852
2777,1045,1922,67.71666666666667,19.842592592592595
2778,1045,1923,65.66666666666667,18.70370370370371
2779,1045,1924,64.61666666666666,18.120370370370367
2780,1045,1925,67.49166666666667,19.717592592592595
2781,1045,1926,65.20833333333333,18.44907407407407
2782,1045,1927,67.99166666666667,19.99537037037037
2783,1045,1928,64.7,18.166666666666668
2784,1045,1929,65.76666666666667,18.759259259259256
2785,1045,1930,65.2,18.444444444444443
2786,1045,1931,66.48333333333333,19.15740740740741
2787,1045,1932,66.60833333333333,19.22685185185185
2788,1045,1933,67.38333333333334,19.65740740740741
2789,1045,1934,65.95833333333333,18.865740740740737
2790,1045,1935,66.225,19.01388888888889
2791,1045,1936,66.58333333333333,19.21296296296296
2792,1045,1937,65.55,18.63888888888889
2793,1045,1938,66.725,19.291666666666664
2794,1045,1939,66.5,19.166666666666668
2795,1045,1940,64.04166666666667,17.80092592592593
2796,1045,1941,66.04166666666667,18.91203703703704
2797,1045,1942,65.10833333333333,18.39351851851852
2798,1045,1943,66.00833333333334,18.89351851851852
2799,1045,1944,66.36666666666666,19.09259259259259
2800,1045,1945,66.84166666666667,19.35648148148148
2801,1045,1946,67.0,19.444444444444443
2802,1045,1947,65.65,18.694444444444446
2803,1045,1948,66.51666666666667,19.175925925925924
2804,1045,1949,67.18333333333334,19.546296296296298
2805,1045,1950,66.06666666666666,18.925925925925924
2806,1045,1951,66.65,19.250000000000004
2807,1045,1952,66.1,18.944444444444443
2808,1045,1953,66.59166666666667,19.217592592592595
2809,1045,1954,66.9,19.388888888888893
2810,1045,1955,66.31666666666666,19.064814814814813
2811,1045,1956,66.11666666666666,18.953703703703702
2812,1045,1957,66.60833333333333,19.22685185185185
2813,1045,1958,64.30833333333334,17.949074074074076
2814,1045,1959,65.5,18.61111111111111
2815,1045,1960,64.475,18.041666666666664
2816,1045,1961,64.825,18.23611111111111
2817,1045,1962,65.85,18.80555555555556
2818,1045,1963,64.41666666666667,18.009259259259263
2819,1045,1964,64.69166666666666,18.162037037037035
2820,1045,1965,65.7,18.72222222222222
2821,1045,1966,64.34166666666667,17.967592592592595
2822,1045,1967,64.875,18.26388888888889
2823,1045,1968,63.88333333333333,17.712962962962962
2824,1045,1969,63.925,17.73611111111111
2825,1045,1970,64.79166666666667,18.217592592592595
2826,1045,1971,65.23333333333333,18.462962962962965
2827,1045,1972,65.9,18.833333333333336
2828,1045,1973,65.64166666666667,18.689814814814813
2829,1045,1974,66.34166666666667,19.078703703703702
2830,1045,1975,65.6,18.666666666666664
2831,1045,1976,63.68333333333333,17.60185185185185
2832,1045,1977,64.85833333333333,18.25462962962964
2833,1045,1978,64.65,18.138888888888893
2834,1045,1979,64.21666666666667,17.89814814814815
2835,1045,1980,65.33333333333333,18.518518518518515
2836,1045,1981,64.70833333333333,18.17129629629629
2837,1045,1982,66.35,19.08333333333333
2838,1045,1983,63.766666666666666,17.648148148148145
2839,1045,1984,65.65833333333333,18.69907407407408
2840,1045,1985,65.74166666666666,18.745370370370367
2841,1045,1986,66.975,19.43055555555556
2842,1045,1987,65.50833333333333,18.615740740740737
2843,1045,1988,64.925,18.291666666666668
2844,1045,1989,65.35833333333333,18.53240740740741
2845,1045,1990,67.74166666666667,19.856481481481485
2846,1045,1991,66.34166666666667,19.078703703703702
2847,1045,1992,64.74166666666666,18.189814814814813
2848,1045,1993,64.9,18.277777777777786
2849,1045,1994,65.475,18.59722222222221
2850,1045,1995,65.41666666666667,18.56481481481482
2851,1045,1996,64.55833333333334,18.087962962962965
2852,1045,1997,65.10833333333333,18.39351851851852
2853,1045,1998,67.5,19.72222222222222
2854,1045,1999,66.33333333333333,19.07407407407407
2855,1045,2000,66.18333333333334,18.990740740740744
2856,1045,2001,65.69166666666666,18.71759259259259
2857,1045,2002,65.90833333333333,18.83796296296296
2858,1045,2003,65.2,18.444444444444443
2859,1045,2004,65.46666666666667,18.592592592592595
2860,1045,2005,65.64166666666667,18.689814814814813
2861,1045,2006,66.51666666666667,19.175925925925924
2862,1045,2007,66.325,19.069444444444443
2863,1045,2008,65.38333333333333,18.54629629629629
2864,1045,2009,65.06666666666666,18.370370370370367
2865,1045,2010,64.65833333333333,18.14351851851852
2866,1045,2011,66.125,18.95833333333333
2867,1045,2012,66.89166666666667,19.384259259259256
2868,1045,2013,65.28333333333333,18.49074074074074
2869,1045,2014,64.55,18.08333333333333
2870,1045,2015,67.45833333333333,19.69907407407407
2871,1045,2016,67.58333333333333,19.768518518518515
2872,1045,2017,67.55833333333334,19.75462962962964
2873,1045,2018,66.75,19.30555555555556
2874,1045,2019,68.18333333333334,20.10185185185185
2875,1047,1895,63.16666666666666,17.314814814814813
2876,1047,1896,65.925,18.84722222222222
2877,1047,1897,65.50833333333333,18.615740740740737
2878,1047,1898,64.23333333333333,17.90740740740741
2879,1047,1899,64.31666666666666,17.953703703703702
2880,1047,1900,64.5,18.05555555555556
2881,1047,1901,62.49166666666667,16.939814814814817
2882,1047,1902,64.76666666666667,18.203703703703702
2883,1047,1903,62.875,17.15277777777778
2884,1047,1904,64.5,18.05555555555556
2885,1047,1905,63.958333333333336,17.754629629629633
2886,1047,1906,64.28333333333333,17.935185185185183
2887,1047,1907,64.80833333333334,18.22685185185185
2888,1047,1908,64.975,18.319444444444443
2889,1047,1909,64.85833333333333,18.25462962962964
2890,1047,1910,63.59166666666667,17.550925925925927
2891,1047,1911,66.425,19.125
2892,1047,1912,63.325,17.40277777777778
2893,1047,1913,64.49166666666667,18.05092592592593
2894,1047,1914,63.475,17.48611111111111
2895,1047,1915,64.11666666666667,17.842592592592595
2896,1047,1916,64.24166666666666,17.912037037037035
2897,1047,1917,63.05,17.25
2898,1047,1918,65.15,18.41666666666667
2899,1047,1919,65.19166666666666,18.439814814814813
2900,1047,1920,63.10833333333333,17.28240740740741
2901,1047,1921,66.63333333333333,19.240740740740737
2902,1047,1922,66.5,19.166666666666668
2903,1047,1923,64.41666666666667,18.009259259259263
2904,1047,1924,63.38333333333333,17.435185185185183
2905,1047,1925,65.79166666666667,18.773148148148152
2906,1047,1926,63.80833333333334,17.671296296296298
2907,1047,1927,66.825,19.34722222222222
2908,1047,1928,63.84166666666666,17.689814814814813
2909,1047,1929,64.91666666666667,18.28703703703704
2910,1047,1930,64.43333333333334,18.01851851851852
2911,1047,1931,65.03333333333333,18.35185185185185
2912,1047,1932,65.325,18.51388888888889
2913,1047,1933,66.43333333333334,19.12962962962964
2914,1047,1934,64.36666666666666,17.98148148148148
2915,1047,1935,64.58333333333333,18.101851851851848
2916,1047,1936,65.09166666666667,18.38425925925926
2917,1047,1937,64.475,18.041666666666664
2918,1047,1938,65.45833333333333,18.58796296296296
2919,1047,1939,65.01666666666667,18.34259259259259
2920,1047,1940,62.33333333333333,16.851851851851848
2921,1047,1941,64.81666666666666,18.23148148148148
2922,1047,1942,63.58333333333333,17.54629629629629
2923,1047,1943,64.46666666666667,18.03703703703704
2924,1047,1944,64.64166666666667,18.134259259259256
2925,1047,1945,65.23333333333333,18.462962962962965
2926,1047,1946,65.20833333333333,18.44907407407407
2927,1047,1947,63.95,17.75
2928,1047,1948,64.79166666666667,18.217592592592595
2929,1047,1949,65.51666666666667,18.620370370370367
2930,1047,1950,64.79166666666667,18.217592592592595
2931,1047,1951,65.34166666666667,18.52314814814815
2932,1047,1952,64.68333333333334,18.15740740740741
2933,1047,1953,65.03333333333333,18.35185185185185
2934,1047,1954,65.58333333333333,18.657407407407405
2935,1047,1955,64.675,18.15277777777778
2936,1047,1956,64.74166666666666,18.189814814814813
2937,1047,1957,65.5,18.61111111111111
2938,1047,1958,62.675,17.041666666666668
2939,1047,1959,64.24166666666667,17.91203703703704
2940,1047,1960,63.1,17.27777777777778
2941,1047,1961,63.34166666666667,17.412037037037038
2942,1047,1962,64.44166666666666,18.023148148148145
2943,1047,1963,63.25833333333333,17.36574074074074
2944,1047,1964,63.95,17.75
2945,1047,1965,64.59166666666667,18.10648148148148
2946,1047,1966,63.16666666666666,17.314814814814813
2947,1047,1967,63.266666666666666,17.370370370370367
2948,1047,1968,62.40833333333333,16.89351851851852
2949,1047,1969,62.766666666666666,17.09259259259259
2950,1047,1970,63.266666666666666,17.370370370370367
2951,1047,1971,63.96666666666667,17.75925925925926
2952,1047,1972,64.43333333333334,18.01851851851852
2953,1047,1973,64.26666666666667,17.925925925925924
2954,1047,1974,64.34166666666667,17.967592592592595
2955,1047,1975,64.125,17.84722222222222
2956,1047,1976,62.05,16.694444444444446
2957,1047,1977,64.04166666666667,17.80092592592593
2958,1047,1978,63.35833333333333,17.421296296296298
2959,1047,1979,62.766666666666666,17.09259259259259
2960,1047,1980,63.891666666666666,17.71759259259259
2961,1047,1981,63.266666666666666,17.370370370370367
2962,1047,1982,64.89166666666667,18.273148148148145
2963,1047,1983,62.45,16.916666666666668
2964,1047,1984,64.3,17.944444444444443
2965,1047,1985,64.11666666666666,17.84259259259259
2966,1047,1986,65.33333333333333,18.518518518518515
2967,1047,1987,64.475,18.041666666666664
2968,1047,1988,63.225,17.34722222222222
2969,1047,1989,63.44166666666666,17.46759259259259
2970,1047,1990,66.29166666666667,19.05092592592593
2971,1047,1991,65.19166666666666,18.439814814814813
2972,1047,1992,63.25833333333333,17.36574074074074
2973,1047,1993,63.65833333333333,17.587962962962962
2974,1047,1994,64.46666666666667,18.03703703703704
2975,1047,1995,64.53333333333333,18.07407407407408
2976,1047,1996,63.516666666666666,17.509259259259256
2977,1047,1997,63.65833333333333,17.587962962962962
2978,1047,1998,66.4,19.111111111111114
2979,1047,1999,65.3,18.5
2980,1047,2000,64.88333333333333,18.268518518518515
2981,1047,2001,64.4,18.000000000000004
2982,1047,2002,64.68333333333334,18.15740740740741
2983,1047,2003,63.78333333333333,17.657407407407405
2984,1047,2004,64.56666666666666,18.09259259259259
2985,1047,2005,64.36666666666666,17.98148148148148
2986,1047,2006,65.5,18.61111111111111
2987,1047,2007,65.65833333333333,18.69907407407408
2988,1047,2008,64.03333333333333,17.796296296296294
2989,1047,2009,64.14166666666667,17.85648148148148
2990,1047,2010,64.05833333333334,17.810185185185187
2991,1047,2011,65.08333333333333,18.379629629629623
2992,1047,2012,66.06666666666666,18.925925925925924
2993,1047,2013,63.78333333333333,17.657407407407405
2994,1047,2014,63.40833333333333,17.449074074074073
2995,1047,2015,65.76666666666667,18.759259259259256
2996,1047,2016,66.50833333333334,19.171296296296298
2997,1047,2017,66.21666666666667,19.00925925925926
2998,1047,2018,65.775,18.763888888888893
2999,1047,2019,66.59166666666667,19.217592592592595
3000,1049,1895,57.65833333333333,14.254629629629628
3001,1049,1896,60.5,15.833333333333334
3002,1049,1897,60.11666666666667,15.620370370370372
3003,1049,1898,59.333333333333336,15.185185185185189
3004,1049,1899,59.58333333333333,15.324074074074067
3005,1049,1900,60.24166666666667,15.689814814814817
3006,1049,1901,57.43333333333334,14.129629629629632
3007,1049,1902,59.86666666666667,15.481481481481485
3008,1049,1903,58.55,14.75
3009,1049,1904,58.53333333333333,14.74074074074074
3010,1049,1905,58.891666666666666,14.939814814814811
3011,1049,1906,59.891666666666666,15.495370370370368
3012,1049,1907,60.141666666666666,15.634259259259258
3013,1049,1908,60.73333333333333,15.962962962962964
3014,1049,1909,59.708333333333336,15.39351851851852
3015,1049,1910,58.63333333333333,14.796296296296296
3016,1049,1911,61.766666666666666,16.537037037037035
3017,1049,1912,58.60833333333333,14.78240740740741
3018,1049,1913,60.641666666666666,15.912037037037036
3019,1049,1914,59.73333333333333,15.40740740740741
3020,1049,1915,59.71666666666667,15.398148148148149
3021,1049,1916,59.833333333333336,15.462962962962964
3022,1049,1917,57.73333333333333,14.296296296296298
3023,1049,1918,60.333333333333336,15.740740740740742
3024,1049,1919,60.66666666666666,15.925925925925924
3025,1049,1920,58.583333333333336,14.76851851851852
3026,1049,1921,62.208333333333336,16.78240740740741
3027,1049,1922,61.29166666666666,16.273148148148145
3028,1049,1923,59.81666666666666,15.453703703703702
3029,1049,1924,58.025,14.458333333333334
3030,1049,1925,61.61666666666667,16.453703703703706
3031,1049,1926,59.516666666666666,15.287037037037036
3032,1049,1927,61.5,16.38888888888889
3033,1049,1928,58.86666666666667,14.925925925925927
3034,1049,1929,59.141666666666666,15.078703703703702
3035,1049,1930,59.525,15.291666666666666
3036,1049,1931,60.78333333333333,15.99074074074074
3037,1049,1932,60.375,15.76388888888889
3038,1049,1933,61.24166666666667,16.24537037037037
3039,1049,1934,59.78333333333333,15.435185185185183
3040,1049,1935,60.175,15.65277777777778
3041,1049,1936,60.141666666666666,15.634259259259258
3042,1049,1937,59.55,15.305555555555555
3043,1049,1938,61.016666666666666,16.120370370370367
3044,1049,1939,60.30833333333334,15.726851851851857
3045,1049,1940,56.98333333333333,13.87962962962963
3046,1049,1941,59.575,15.319444444444445
3047,1049,1942,58.63333333333333,14.796296296296296
3048,1049,1943,59.25,15.13888888888889
3049,1049,1944,60.00833333333333,15.560185185185183
3050,1049,1945,59.54166666666666,15.300925925925924
3051,1049,1946,60.09166666666667,15.606481481481485
3052,1049,1947,58.46666666666667,14.703703703703704
3053,1049,1948,59.38333333333333,15.212962962962962
3054,1049,1949,60.35,15.75
3055,1049,1950,58.891666666666666,14.939814814814811
3056,1049,1951,59.71666666666667,15.398148148148149
3057,1049,1952,59.85833333333333,15.476851851851857
3058,1049,1953,60.05,15.583333333333334
3059,1049,1954,60.35833333333333,15.754629629629632
3060,1049,1955,59.43333333333333,15.24074074074074
3061,1049,1956,60.03333333333333,15.574074074074073
3062,1049,1957,60.18333333333333,15.657407407407408
3063,1049,1958,57.10833333333333,13.949074074074074
3064,1049,1959,59.18333333333334,15.101851851851857
3065,1049,1960,57.38333333333333,14.101851851851851
3066,1049,1961,57.79166666666666,14.328703703703702
3067,1049,1962,58.775,14.875
3068,1049,1963,57.40833333333333,14.11574074074074
3069,1049,1964,58.55,14.75
3070,1049,1965,59.08333333333333,15.046296296296292
3071,1049,1966,57.59166666666667,14.217592592592592
3072,1049,1967,57.81666666666667,14.342592592592592
3073,1049,1968,57.18333333333334,13.990740740740742
3074,1049,1969,57.35833333333333,14.087962962962964
3075,1049,1970,58.45833333333333,14.699074074074067
3076,1049,1971,58.91666666666666,14.953703703703702
3077,1049,1972,58.78333333333333,14.879629629629628
3078,1049,1973,59.40833333333333,15.226851851851851
3079,1049,1974,59.11666666666667,15.064814814814817
3080,1049,1975,59.13333333333333,15.074074074074073
3081,1049,1976,56.65833333333333,13.699074074074073
3082,1049,1977,58.725,14.84722222222222
3083,1049,1978,58.23333333333333,14.574074074074076
3084,1049,1979,57.4,14.11111111111111
3085,1049,1980,58.54166666666666,14.745370370370368
3086,1049,1981,57.68333333333333,14.268518518518515
3087,1049,1982,59.0,15.0
3088,1049,1983,57.54166666666667,14.189814814814817
3089,1049,1984,58.91666666666666,14.953703703703702
3090,1049,1985,58.766666666666666,14.870370370370368
3091,1049,1986,60.40833333333333,15.782407407407408
3092,1049,1987,59.28333333333333,15.157407407407408
3093,1049,1988,58.33333333333333,14.629629629629626
3094,1049,1989,58.16666666666666,14.537037037037036
3095,1049,1990,60.925,16.069444444444443
3096,1049,1991,60.225,15.680555555555555
3097,1049,1992,58.15833333333333,14.532407407407408
3098,1049,1993,58.525,14.73611111111111
3099,1049,1994,59.175,15.09722222222222
3100,1049,1995,58.93333333333334,14.962962962962964
3101,1049,1996,57.65833333333333,14.254629629629628
3102,1049,1997,58.175,14.541666666666666
3103,1049,1998,61.38333333333333,16.324074074074073
3104,1049,1999,60.50833333333333,15.837962962962962
3105,1049,2000,59.41666666666666,15.23148148148148
3106,1049,2001,59.36666666666667,15.203703703703704
3107,1049,2002,59.825,15.45833333333333
3108,1049,2003,58.891666666666666,14.939814814814811
3109,1049,2004,59.575,15.31944444444444
3110,1049,2005,59.69166666666666,15.384259259259258
3111,1049,2006,60.3,15.72222222222222
3112,1049,2007,60.99166666666667,16.10648148148148
3113,1049,2008,59.025,15.01388888888889
3114,1049,2009,59.03333333333333,15.018518518518515
3115,1049,2010,58.975,14.98611111111111
3116,1049,2011,60.15833333333333,15.643518518518515
3117,1049,2012,61.59166666666667,16.439814814814817
3118,1049,2013,58.55833333333333,14.754629629629628
3119,1049,2014,58.30833333333334,14.615740740740742
3120,1049,2015,60.775,15.98611111111111
3121,1049,2016,61.75833333333333,16.532407407407405
3122,1049,2017,61.30833333333334,16.28240740740741
3123,1049,2018,60.31666666666666,15.73148148148148
3124,1049,2019,61.2,16.22222222222222
3125,1051,1895,62.266666666666666,16.814814814814813
3126,1051,1896,64.875,18.26388888888889
3127,1051,1897,64.8,18.22222222222222
3128,1051,1898,63.48333333333333,17.490740740740744
3129,1051,1899,63.56666666666666,17.537037037037035
3130,1051,1900,63.91666666666666,17.73148148148148
3131,1051,1901,62.06666666666667,16.703703703703706
3132,1051,1902,64.19166666666666,17.884259259259256
3133,1051,1903,62.7,17.055555555555554
3134,1051,1904,63.55833333333333,17.532407407407405
3135,1051,1905,63.375,17.430555555555557
3136,1051,1906,63.641666666666666,17.578703703703702
3137,1051,1907,64.40833333333333,18.00462962962963
3138,1051,1908,64.9,18.277777777777786
3139,1051,1909,64.45833333333333,18.032407407407405
3140,1051,1910,63.41666666666666,17.453703703703702
3141,1051,1911,66.05,18.916666666666668
3142,1051,1912,63.00833333333333,17.22685185185185
3143,1051,1913,63.9,17.72222222222222
3144,1051,1914,63.325,17.40277777777778
3145,1051,1915,63.95,17.75
3146,1051,1916,64.425,18.01388888888889
3147,1051,1917,62.625,17.01388888888889
3148,1051,1918,64.53333333333333,18.07407407407408
3149,1051,1919,65.0,18.33333333333333
3150,1051,1920,63.016666666666666,17.23148148148148
3151,1051,1921,66.4,19.111111111111114
3152,1051,1922,66.08333333333333,18.93518518518518
3153,1051,1923,64.34166666666667,17.967592592592595
3154,1051,1924,63.03333333333333,17.24074074074074
3155,1051,1925,65.66666666666667,18.70370370370371
3156,1051,1926,63.66666666666666,17.59259259259259
3157,1051,1927,66.575,19.20833333333333
3158,1051,1928,63.391666666666666,17.439814814814813
3159,1051,1929,64.34166666666667,17.967592592592595
3160,1051,1930,64.10833333333333,17.837962962962965
3161,1051,1931,64.94166666666666,18.300925925925924
3162,1051,1932,64.925,18.291666666666668
3163,1051,1933,65.875,18.819444444444443
3164,1051,1934,63.99166666666667,17.77314814814815
3165,1051,1935,64.375,17.98611111111111
3166,1051,1936,64.55833333333334,18.087962962962965
3167,1051,1937,64.15,17.861111111111114
3168,1051,1938,65.10833333333333,18.39351851851852
3169,1051,1939,64.675,18.15277777777778
3170,1051,1940,61.891666666666666,16.60648148148148
3171,1051,1941,64.175,17.875
3172,1051,1942,63.18333333333334,17.324074074074076
3173,1051,1943,63.94166666666666,17.745370370370367
3174,1051,1944,64.29166666666667,17.93981481481482
3175,1051,1945,64.775,18.208333333333336
3176,1051,1946,64.8,18.22222222222222
3177,1051,1947,63.40833333333333,17.449074074074073
3178,1051,1948,63.833333333333336,17.685185185185187
3179,1051,1949,64.53333333333333,18.07407407407408
3180,1051,1950,63.60833333333333,17.560185185185187
3181,1051,1951,64.44166666666666,18.023148148148145
3182,1051,1952,63.81666666666667,17.675925925925927
3183,1051,1953,64.11666666666666,17.84259259259259
3184,1051,1954,64.49166666666666,18.050925925925924
3185,1051,1955,64.125,17.84722222222222
3186,1051,1956,64.05,17.805555555555557
3187,1051,1957,64.63333333333333,18.129629629629623
3188,1051,1958,62.15,16.75
3189,1051,1959,63.925,17.736111111111114
3190,1051,1960,62.49166666666667,16.939814814814817
3191,1051,1961,62.44166666666666,16.912037037037035
3192,1051,1962,63.60833333333333,17.560185185185187
3193,1051,1963,62.35,16.86111111111111
3194,1051,1964,62.766666666666666,17.09259259259259
3195,1051,1965,63.29166666666666,17.384259259259256
3196,1051,1966,62.35,16.86111111111111
3197,1051,1967,62.50833333333333,16.949074074074073
3198,1051,1968,61.56666666666666,16.425925925925924
3199,1051,1969,62.05,16.694444444444443
3200,1051,1970,62.68333333333333,17.046296296296294
3201,1051,1971,63.09166666666667,17.27314814814815
3202,1051,1972,63.53333333333333,17.51851851851852
3203,1051,1973,63.55,17.52777777777778
3204,1051,1974,63.60833333333333,17.560185185185187
3205,1051,1975,63.25833333333333,17.36574074074074
3206,1051,1976,60.95,16.083333333333332
3207,1051,1977,63.09166666666667,17.27314814814815
3208,1051,1978,62.625,17.01388888888889
3209,1051,1979,62.083333333333336,16.712962962962965
3210,1051,1980,63.16666666666666,17.314814814814813
3211,1051,1981,62.333333333333336,16.851851851851855
3212,1051,1982,64.25833333333334,17.921296296296298
3213,1051,1983,61.85,16.583333333333332
3214,1051,1984,63.516666666666666,17.509259259259256
3215,1051,1985,63.641666666666666,17.578703703703702
3216,1051,1986,64.91666666666667,18.28703703703704
3217,1051,1987,63.71666666666667,17.62037037037037
3218,1051,1988,62.53333333333333,16.962962962962962
3219,1051,1989,63.06666666666666,17.259259259259256
3220,1051,1990,65.7,18.72222222222222
3221,1051,1991,64.61666666666667,18.12037037037037
3222,1051,1992,62.61666666666667,17.00925925925926
3223,1051,1993,62.975,17.208333333333332
3224,1051,1994,63.725,17.625
3225,1051,1995,63.891666666666666,17.71759259259259
3226,1051,1996,62.7,17.055555555555557
3227,1051,1997,63.04166666666666,17.245370370370367
3228,1051,1998,65.79166666666667,18.773148148148152
3229,1051,1999,64.56666666666666,18.09259259259259
3230,1051,2000,64.11666666666667,17.842592592592595
3231,1051,2001,63.625,17.569444444444443
3232,1051,2002,64.29166666666667,17.93981481481482
3233,1051,2003,63.50833333333333,17.50462962962963
3234,1051,2004,64.05,17.805555555555557
3235,1051,2005,63.833333333333336,17.685185185185187
3236,1051,2006,64.73333333333333,18.185185185185187
3237,1051,2007,64.925,18.291666666666668
3238,1051,2008,63.55833333333334,17.53240740740741
3239,1051,2009,63.56666666666666,17.537037037037035
3240,1051,2010,63.35833333333333,17.421296296296298
3241,1051,2011,64.50833333333334,18.060185185185187
3242,1051,2012,64.96666666666667,18.314814814814817
3243,1051,2013,62.958333333333336,17.199074074074076
3244,1051,2014,62.766666666666666,17.09259259259259
3245,1051,2015,65.70833333333333,18.726851851851848
3246,1051,2016,66.36666666666666,19.09259259259259
3247,1051,2017,65.75833333333334,18.75462962962964
3248,1051,2018,64.98333333333333,18.32407407407408
3249,1051,2019,66.275,19.04166666666667
3250,1053,1895,64.88333333333334,18.26851851851852
3251,1053,1896,67.69166666666666,19.828703703703702
3252,1053,1897,67.25833333333333,19.58796296296296
3253,1053,1898,65.69166666666666,18.71759259259259
3254,1053,1899,66.19166666666666,18.995370370370367
3255,1053,1900,66.20833333333333,19.004629629629623
3256,1053,1901,65.11666666666666,18.398148148148145
3257,1053,1902,67.03333333333333,19.46296296296296
3258,1053,1903,65.575,18.65277777777778
3259,1053,1904,66.375,19.09722222222222
3260,1053,1905,66.36666666666667,19.092592592592595
3261,1053,1906,66.65833333333333,19.25462962962963
3262,1053,1907,66.875,19.375
3263,1053,1908,66.98333333333333,19.435185185185187
3264,1053,1909,67.19166666666666,19.550925925925924
3265,1053,1910,65.78333333333333,18.76851851851852
3266,1053,1911,68.625,20.34722222222222
3267,1053,1912,65.29166666666667,18.49537037037037
3268,1053,1913,66.46666666666667,19.14814814814815
3269,1053,1914,65.94166666666666,18.85648148148148
3270,1053,1915,66.36666666666667,19.092592592592595
3271,1053,1916,66.41666666666667,19.12037037037037
3272,1053,1917,65.375,18.541666666666668
3273,1053,1918,66.775,19.319444444444446
3274,1053,1919,67.10833333333333,19.50462962962964
3275,1053,1920,65.25,18.47222222222222
3276,1053,1921,67.95833333333333,19.976851851851848
3277,1053,1922,67.84166666666667,19.91203703703704
3278,1053,1923,66.15,18.972222222222225
3279,1053,1924,65.5,18.61111111111111
3280,1053,1925,67.73333333333333,19.85185185185185
3281,1053,1926,65.80833333333334,18.78240740740741
3282,1053,1927,68.38333333333333,20.21296296296296
3283,1053,1928,64.80833333333334,18.22685185185185
3284,1053,1929,66.24166666666666,19.023148148148145
